transaction_id,customer_id,transaction_dt,amount,payment_method,status,notes
ae561fcd-4a2c-4687-bec4-79d53386c0d1,f4f82cd8-eee1-4c10-a6b3-d59b36a3cd3f,2025-02-28 18:30:18,100.6,ACH,Settled,sit nisi et ut consectetur sit ullamco do
dc6fa1ec-5f04-4e8d-868e-d50fff841adb,b5e0b8ae-874c-490e-8c23-c29bed7812da,2024-12-10 07:08:36,69.47,ACH,Settled,do sed aliquip sit ipsum incididunt et ea
1a18f071-7b77-479f-8d86-6381d1661ee4,b801422d-206c-4f8c-9456-f0742ef4d6c9,2024-07-17 07:25:47,21.2,Credit Card,Settled,et ullamco eiusmod sit quis ex sit quis
4a3777fc-3efb-4ad8-aedc-1c3b74fe59c1,99399115-cd52-46fa-9d87-fe6e1788f81c,2024-05-04 15:45:15,116.95,Credit Card,Settled,eiusmod dolore aliquip eiusmod incididunt sit consectetur eiusmod
15294400-579d-4a3a-8eab-a0d6155523d1,ce7aae0a-148e-405e-b09b-fc97cd5249ce,2024-05-28 15:02:52,36.45,ACH,Settled,ullamco exercitation ut exercitation veniam laboris consequat ut
4b325778-db92-4daf-bfc6-23ac5e0648d6,e5f14572-2800-4c58-9cbe-a483d60edd2c,2025-04-16 20:06:26,20.26,Credit Card,Settled,dolor aliqua do dolore et quis enim lorem
a8190254-4fd9-4d6d-8543-3bceba724df9,fdc6c6d2-ae1c-47c0-bb0f-58678bf13fd3,2025-06-10 15:50:31,35.43,Credit Card,Settled,dolore elit minim commodo sit sit ut magna
f0247c6c-b3f3-462b-9b8f-5ac29f699184,7766ac2c-3651-47ba-b1f3-403b765e4b16,2025-07-13 09:20:43,79.56,Debit Card,Settled,consequat nostrud tempor ut ad do ut ea
256fed37-f57f-41e3-839e-e518a7bc73e1,e932a7c5-4d69-4768-b8cc-13bde8225575,2025-09-09 01:40:43,141.39,Credit Card,Pending,dolor magna magna veniam tempor dolore exercitation ut
655739e5-42b0-4d73-b8da-76b6643c5acc,1ba2120d-59d7-4686-9f62-b7938c55f41a,2025-01-27 15:56:47,40.82,Credit Card,Settled,minim dolor commodo consectetur ea ut sit ullamco
17ec6c06-e887-41af-8bd2-a98a00a80d90,c5ad0091-4dec-4e56-b1d7-6086c061060a,2024-03-14 09:24:08,11.73,Cash,Settled,quis exercitation amet magna elit quis sed quis
36061b01-2192-49f4-84bf-2f01b4b24cf1,d45c2b2f-58e8-4d9e-ac23-7f20aa8c67dc,2024-04-01 03:19:30,44.6,Credit Card,Settled,lorem veniam ea ipsum adipiscing quis nostrud minim
c830383d-494d-4ca3-a176-f56cb0653758,995b157b-742e-4d59-b551-5cb323070593,2024-05-25 02:18:11,59.15,Credit Card,Settled,do lorem veniam dolore sed commodo laboris consectetur
d2126157-3918-48be-902c-ba368b2e308b,15780c65-17d8-4ad3-bfa9-a81700119e84,2025-01-16 05:58:35,88.03,Credit Card,Settled,nisi aliquip nostrud et adipiscing et aliquip labore
1d65955a-601f-428a-8641-7f1b8aabaf9b,974c47dd-70b3-4120-a6a4-67fc2571aeb4,2024-10-31 17:46:52,78.63,Cash,Settled,elit sed nisi ut nisi incididunt incididunt et
a328ef01-c20c-499a-af20-ca50ba87cfee,41a6fc96-c394-4409-9acc-26af3373fc4a,2025-08-16 18:37:39,35.89,Credit Card,Settled,consequat amet labore et quis adipiscing dolore aliquip
731a9728-763b-4453-a56d-1deae16de603,e7d6397e-be1f-42a4-84ce-e838fbdf4461,2024-11-13 20:20:12,22.81,ACH,Pending,enim amet nostrud sit nisi amet commodo nostrud
7e020efc-b783-4436-a7c4-63199f9dfda2,edfb62a7-72ed-4869-8e2e-d167dbd1f994,2024-05-18 02:14:18,72.04,Credit Card,Settled,ullamco nostrud do nostrud ut amet nostrud nostrud
b0079ba6-bce3-4fcb-806c-f416c8ef6841,4632219e-ce81-458b-ab01-7719aff73f3b,2024-02-29 20:39:48,45.98,Debit Card,Settled,consectetur veniam minim consectetur eiusmod minim adipiscing magna
a48c9e33-4579-4027-9873-61c16577338f,9b1cee67-5c87-4eb6-9753-294a87144d22,2025-08-06 21:26:44,10.19,Debit Card,Settled,sed ea ullamco lorem aliqua elit ut elit
45cece08-3a68-4e29-bfba-20758ac4f96c,b87b0bb7-46dd-4b40-b866-443f151dc62f,2024-05-26 23:34:45,24.3,Credit Card,Declined,lorem amet sed commodo et commodo sed commodo
d763f955-98a2-4dd6-b8bd-a18439c7196e,84359fac-f097-470d-8413-df93de613cce,2024-05-30 08:37:38,42.56,ACH,Settled,nostrud consequat eiusmod aliquip tempor consequat amet ex
422945cf-a580-40a6-b28d-eb7bad7b96cb,0c23cfcf-a8f1-44de-898f-dbb74a561af4,2025-02-25 05:33:16,50.15,Debit Card,Settled,adipiscing commodo dolore labore ut ex ea ex
ca5ab430-17b4-451d-845f-2f150ab1c981,dd5f9730-67fc-494f-b051-152fb23f6f03,2024-11-24 04:41:09,53.0,Debit Card,Settled,minim ullamco labore ut ex consectetur ad nostrud
fb3cc008-74c0-4562-b547-e6247c6af6f9,a8bcfeaf-229a-4b66-8414-a22d64075db5,2025-02-02 05:34:47,69.91,Cash,Settled,aliquip aliqua do ex aliquip consequat tempor ex
516d7b84-4c07-4366-b8af-a22a1afc8d18,ac85543a-b975-495a-adcf-f916759f059c,2024-11-10 00:24:58,42.21,Credit Card,Settled,tempor nisi ad ex adipiscing labore et nostrud
5b038733-ff69-404c-9eba-553ad0e7fc64,17d1dfdf-c3c7-45fe-86f4-c859b2e4231e,2025-05-27 09:58:45,83.28,Credit Card,Settled,eiusmod laboris sit do laboris laboris ut exercitation
da3c7e20-bd2a-4c39-9800-948e63e600db,593623fd-37bf-4b83-ba30-6fde253d9c67,2025-05-17 09:24:29,54.57,ACH,Settled,ad exercitation lorem enim laboris ex do consectetur
a5c77503-59f0-4200-9988-ba2d085ae5a0,8920ceba-7766-4642-bf16-ac0dd005ec5f,2024-02-02 01:33:40,31.62,Debit Card,Settled,aliquip lorem lorem labore ullamco quis enim sit
da7a278f-a856-48d4-8d05-c7eab058958e,36762033-545f-4527-8e90-0babd6958596,2025-02-12 09:29:55,144.08,Debit Card,Settled,labore do minim lorem adipiscing nisi nostrud ut
e6edc930-5910-44e7-901b-56a70bd58413,995b157b-742e-4d59-b551-5cb323070593,2024-01-26 16:22:07,97.96,Credit Card,Settled,ex do magna eiusmod laboris consectetur incididunt eiusmod
9b4d9d39-41d2-42b2-9b6c-514223326cee,2887e0a0-6f73-411c-998e-5fe09dac57dc,2025-06-03 13:21:58,49.82,Debit Card,Settled,adipiscing sed veniam ut laboris ea ipsum lorem
4da91d9c-435c-45c4-ab9d-3a4197e20a19,debd214e-ec25-442a-bb8d-1d523489a09c,2024-12-03 21:44:10,69.51,Debit Card,Settled,ut consectetur ex nostrud ut dolor aliquip ipsum
3674bf9a-2dec-4cc2-b16f-2bd84e7fa625,a8bcfeaf-229a-4b66-8414-a22d64075db5,2024-06-22 12:20:39,23.11,ACH,Settled,elit minim incididunt aliquip aliqua consectetur do elit
62629ac4-bc04-472e-83a4-eae9ba84ee31,95ecfe5d-dd30-4c60-bcca-d105a7c35de3,2024-07-21 15:33:04,6.49,Credit Card,Settled,veniam ea consequat eiusmod consequat commodo magna lorem
8479d508-2dd9-42ca-b3c5-f42d33949dc0,9cafd7fd-4496-4ff9-bca9-89d191424b3f,2025-02-22 05:37:04,43.84,ACH,Settled,et nisi laboris exercitation elit nostrud aliquip amet
fdfac530-26c2-4c2c-bf5f-35f36026c8e9,070fbdbe-5d95-4ae1-8422-48d3c2366113,2024-12-07 22:54:37,112.59,Credit Card,Settled,ullamco ad ex commodo dolor tempor consectetur labore
0d4192bb-38c4-42ee-9792-6df57fe57d29,5ef169c0-be09-4ea6-818e-54f577566902,2024-03-05 03:31:45,125.65,Credit Card,Settled,do exercitation labore sed ipsum laboris commodo ut
5096c2d5-c987-4c1f-8194-c635306ce4a4,8112b420-e469-4ce0-8c31-5e83b080094b,2024-04-14 18:10:26,16.59,ACH,Settled,ad aliquip aliqua et consequat enim sed minim
27083347-f65f-4e59-9b62-55f7e1572d99,0cdd0669-2c1d-4698-af13-2d46a84bdd63,2025-05-05 13:00:44,54.81,Debit Card,Settled,enim dolore lorem nostrud commodo ut incididunt consequat
70d153dd-c841-42a0-b08b-0b018862e792,274831b4-dc88-4e06-832c-d008087df15d,2024-08-19 12:12:55,15.72,Credit Card,Settled,ea aliquip consectetur nostrud laboris commodo nostrud tempor
09a28beb-808f-418f-9446-fb551df20f4e,672225a3-05fd-40f6-9f29-ab1c7eab91f8,2024-01-29 23:01:39,95.61,Credit Card,Settled,consequat lorem incididunt eiusmod ex aliquip dolore amet
6d2b7d89-e26e-4139-8636-f16a5e53e10b,aae4bf85-7765-42c0-b0d6-00bff89b64c6,2025-04-10 12:16:04,117.86,Cash,Settled,ut ut quis enim elit adipiscing sit do
a07aaee6-ffd0-431c-a137-ea4fb123545c,9a01b76b-485b-4d7c-944f-1c7b1574807c,2025-04-24 15:53:08,46.04,Credit Card,Settled,lorem nisi ad ut do quis et ut
cddc98ce-7b86-4b35-b6f3-22bd030384cf,1ad4c6c6-07f7-4b28-86fc-735cfe1cf2f0,2024-04-26 03:13:54,80.35,Credit Card,Pending,ipsum laboris sed amet ipsum tempor et adipiscing
59542f18-4d6b-4574-85ad-b0f146a25d58,5990bc09-5e65-4729-8d37-077d251303c6,2024-08-09 04:09:05,24.96,ACH,Settled,aliquip elit adipiscing amet labore adipiscing amet ullamco
c3a585ff-318a-4c01-bd62-7616769e9924,2ca41f59-1116-4931-9062-f16e2c1cbc3e,2025-09-04 07:19:23,239.24,ACH,Settled,dolor labore dolore dolor incididunt ut minim nostrud
839e5e8f-1b94-4357-a7da-4f21b752e655,2c228ac8-a738-4d18-87f8-de9f86cdb455,2025-01-17 07:29:20,35.24,Credit Card,Settled,aliquip sit do laboris sed nostrud sed ad
233f8ba6-8a76-477d-8b4f-cf382f16dc8e,99b806f1-2b09-47d1-b652-78bb9c20817c,2025-06-29 02:38:05,16.74,Cash,Settled,consectetur ea nisi magna et lorem amet nisi
35391ecb-2fee-4c44-bfcb-dbe3f9267962,297dfbee-10bb-407f-ad58-6c2b2fcf90c0,2025-08-01 12:33:27,38.1,Credit Card,Settled,enim ea ea eiusmod elit dolor tempor ipsum
7c80c29e-470b-4c0b-89a4-24fbbf2fab83,6e32b7e3-786c-45c2-80df-704d93351ecf,2024-12-24 07:24:37,14.66,ACH,Settled,magna dolore ipsum consequat dolor nisi veniam eiusmod
984054a7-b229-4d13-8292-89f981f8a8f3,b49b16b0-4656-4145-9929-a5487e9f8a55,2025-06-01 04:43:15,25.39,ACH,Settled,enim veniam minim ad amet aliqua ullamco aliquip
9ab6ac17-e3b5-4d69-a913-3c5b0a8acc5d,93df0ff3-5776-4b8e-802d-b491e066f786,2024-12-26 21:23:51,29.34,Credit Card,Settled,consectetur incididunt ex ut laboris minim ut sit
3395c5ce-72f2-4ea2-befc-7ac7a3bfbc55,f9c0a52d-bd9c-4b6f-b0b1-953e73f1e77f,2024-10-24 13:01:39,1.36,ACH,Settled,sed magna adipiscing consequat et magna ad ex
2b7a138c-84a4-417a-af8a-71d0c5a180f6,4767c924-e907-4c31-b0c3-6e6bbb7ec3bf,2025-01-08 22:50:30,80.27,Credit Card,Settled,sit adipiscing dolore nisi laboris quis dolor sit
2b95f1ef-b02f-4717-918e-9df014d2d3f6,b1a030b8-fc27-4a55-a4e1-e69220da2a3d,2025-08-05 13:38:40,89.83,Cash,Settled,enim nostrud sit elit dolore ad magna ex
9e5064ea-dcbc-4d8e-a690-82341063d174,c0bab6a8-465c-4de4-9113-8cbd4cf4f25b,2024-06-26 04:52:27,73.72,Credit Card,Settled,commodo aliquip amet incididunt lorem ut ullamco incididunt
45a5efb8-ed6c-4d9e-b5dd-43b9c11253a5,2610e134-a535-4189-9aeb-22e0f8dd2040,2024-04-19 06:22:32,53.57,Debit Card,Settled,magna do dolor sed ullamco consequat amet aliquip
33e446c3-67ef-46e9-a1f0-d35ae1baeaaa,2e2043af-1a47-48dd-bc55-366bffc44c88,2025-06-22 17:19:11,70.98,Credit Card,Settled,tempor dolore sit et enim exercitation minim lorem
3e3d68de-a534-45b6-91fc-292c451ee485,9cecce11-73e0-4f1c-9898-a7a71d5a0c42,2024-10-02 02:40:53,64.72,Credit Card,Settled,consectetur ut ut lorem commodo incididunt nostrud quis
837d89d1-8f87-49b7-be25-78d302156e78,5ef26fa1-64cc-44ec-8f1e-ab4db705d03b,2024-07-04 01:19:33,99.42,ACH,Settled,labore tempor ullamco ea nisi adipiscing eiusmod nisi
bb934b6e-d14b-40c9-9863-af3288b50d1d,a6426bc1-84aa-4d4c-ab9b-4665854106e7,2025-04-19 10:07:57,35.54,Debit Card,Settled,aliquip dolore enim elit minim labore dolor eiusmod
566a3885-d5dd-4ea5-96dc-afb921dcbc72,ed5c82e3-a979-4c8f-8193-41baf69c4c01,2025-04-23 14:57:53,10.38,ACH,Settled,veniam nostrud ipsum laboris lorem do ut enim
4c6b793d-a968-4d9e-a97e-9ef42c77063b,dfcadc84-794e-48b8-90a1-f3f1985c4a3f,2024-02-06 07:29:05,117.98,ACH,Settled,quis sed minim consequat do commodo quis aliqua
931d2d5a-5ab0-48eb-a85f-6d43d5b6f19c,02708bc2-6e6f-4cf0-b4d2-9537c77720e3,2024-11-23 09:29:28,5.69,Credit Card,Settled,labore sed sed nisi aliquip ipsum magna enim
030da101-9d2d-4756-a8d8-be88aadc2dc2,62be4339-e8e3-42b1-a5d2-6554b3151e90,2024-06-14 21:59:04,50.77,Cash,Settled,ut elit dolor nisi incididunt adipiscing veniam enim
46a9c6ca-3360-49a3-ab92-079f55299d36,4c313484-7fc2-42ff-9a3b-3c4b6ffa9b74,2025-03-28 15:28:16,187.94,Credit Card,Settled,ullamco exercitation labore amet ut magna quis sit
88cd3640-1a5f-4e18-90c2-12ec98b9b390,23afe51c-6049-4d7a-a2b9-fc09479f3457,2025-06-28 07:48:58,4.27,Credit Card,Settled,aliqua exercitation quis quis amet dolor magna dolore
44d71d63-e3d8-4567-8512-538e7302cdf6,05fbc782-97d9-419d-b3ed-f6344d484527,2025-02-08 21:10:38,125.53,Credit Card,Settled,commodo laboris sed ut ipsum magna adipiscing commodo
a5e56ce0-69d9-493d-80be-d81edc305f7f,0b73b348-e29b-492a-ae02-59cf2222de95,2024-01-08 01:39:01,35.39,Credit Card,Settled,incididunt ut ad eiusmod magna ut enim dolor
3a30ca2f-18cc-4651-a9ae-2d01fdefffe2,75b542f9-44f2-4245-9f1d-70f68fc70a0d,2024-07-07 22:24:43,37.89,Debit Card,Settled,eiusmod laboris consectetur ut laboris dolor enim incididunt
3f06034c-7626-4b41-a25c-3313b7e79c73,2a7ccbaa-3e8e-4888-88da-464f3f55e425,2025-04-27 21:46:55,20.71,ACH,Settled,ex incididunt et veniam sed sit ea magna
13161e23-e4ec-45f9-b538-acef38e27f68,9f3e6bd5-5a4b-4f41-8160-86d4052c7621,2025-06-25 05:28:21,54.86,Credit Card,Settled,magna ea consectetur aliqua aliquip sit consequat aliquip
2b661bc8-1ac1-4ad5-a4f6-9f2e99498780,eb3c2e1e-de09-4b0b-a5c5-9a3fb14164a2,2025-09-09 21:09:59,30.22,ACH,Settled,et consectetur magna quis do labore incididunt veniam
316cf8b0-2045-4234-a2e3-908a4924eca4,6c7059db-7fe4-406f-b49b-fa1e796fbc17,2024-01-02 20:53:21,16.39,ACH,Settled,et sit ullamco minim consequat sit nisi ut
43a0b82e-50a8-4785-a146-b3361463a3e3,6a7cac85-7a85-434c-8088-7a26f01bf978,2024-07-30 12:14:01,56.11,Cash,Settled,ut minim commodo et magna adipiscing eiusmod magna
1235cd4c-6db8-4541-8e8c-6abb3d6fa5e7,029a8ac8-3809-4b7f-b165-96b0c5566af0,2024-04-05 15:07:18,76.21,Debit Card,Settled,dolore tempor ullamco commodo sit aliqua lorem sed
bf99dec6-dde1-44ac-8653-4621087969dd,fbf0725e-93be-434d-b011-9397c16105c9,2025-01-18 02:26:40,36.32,Debit Card,Settled,incididunt exercitation ad enim eiusmod ea exercitation quis
3d3d0990-4e88-4172-ade1-2963e862de79,acea70c9-f22b-41fd-99be-0a0dde934e90,2024-08-07 20:43:31,33.66,Credit Card,Settled,elit ad nisi ipsum quis ad ut ullamco
96d5cfac-d2b3-4fcc-b8a7-b1c675f95e79,a45f7ebf-fa12-492d-9e3b-5f98a6dfe170,2024-01-23 22:32:05,21.56,Credit Card,Settled,ullamco ex sed laboris sit nisi ipsum minim
1da9776a-37aa-4266-b0ff-3ad8061c6335,8785b14e-cf92-4b36-ba2f-2be7c21db47f,2024-01-19 16:10:10,63.94,Debit Card,Settled,exercitation nisi exercitation veniam laboris ad incididunt incididunt
1c763818-2f00-4e04-ab2b-1a011603fa12,dfcadc84-794e-48b8-90a1-f3f1985c4a3f,2024-04-10 15:53:09,80.8,Credit Card,Settled,adipiscing consequat ea ea ut amet ut dolor
d96abec5-65fd-493c-95a6-7a20fa2e29b4,6acdc1fc-c48b-44fe-8a43-bbf44dbbf578,2024-12-28 21:03:03,49.84,Cash,Settled,consequat ut exercitation dolore exercitation ea incididunt consectetur
1b42efc9-4ecc-49ec-a051-b0daf7228e59,2b0f4d14-490d-4ae8-b293-1e478ce6a8a0,2024-05-12 16:48:35,17.84,Credit Card,Settled,ullamco incididunt nostrud laboris commodo sed elit veniam
fa9ed751-4377-436f-b057-dd14eeefcfcb,6bd77875-1a78-425d-a36b-6889020ba5d1,2024-11-10 21:58:05,41.63,Credit Card,Settled,sed incididunt nisi ullamco ipsum minim nostrud labore
69c1a838-4c32-4ef8-b34a-b44df5aaaf68,debd214e-ec25-442a-bb8d-1d523489a09c,2024-02-14 16:45:22,20.09,Credit Card,Settled,eiusmod laboris exercitation sed amet amet minim elit
9d03a222-9d89-406c-8070-b4de53c4b9c5,14ed7688-9a47-4769-b507-3b520a41beed,2024-03-07 12:11:46,19.46,ACH,Settled,minim adipiscing consectetur consectetur consectetur aliquip ea magna
bff7b976-64e6-4423-9a5d-0a117d741353,922ccd40-8e46-472b-aafe-ed70e05e66c9,2024-05-27 14:19:34,19.3,Credit Card,Settled,incididunt nostrud laboris ut dolore labore consequat exercitation
6387f0eb-ecc2-4994-b236-e99411636a38,1c5a4552-2a22-4309-a5c6-8214d74d69b3,2025-01-10 08:25:11,58.64,Credit Card,Settled,aliquip ex ullamco ipsum dolore consectetur ex ipsum
bbf6a7c3-9dd6-448f-b916-3110a4c3de2e,2c228ac8-a738-4d18-87f8-de9f86cdb455,2025-04-17 21:57:31,30.73,Credit Card,Settled,ut et laboris do ipsum et enim commodo
3cbdcd70-5638-4c57-b71a-163a29e9fa57,943cc870-94bb-449b-a22f-b521d01970e0,2024-01-04 17:21:19,115.58,Credit Card,Settled,laboris ut adipiscing ut ea consectetur ut aliquip
1fbe30e3-2a71-48e9-825e-d6281a19d197,2d123a60-5a3e-4d9b-9163-1182f7ead54e,2025-03-19 16:26:30,80.44,ACH,Settled,incididunt tempor lorem nisi do elit lorem et
2939441f-e018-43b3-b342-5425d9cf7d69,b4ca14b2-8acc-4372-8553-cf05baf84fb0,2025-04-27 01:44:02,7.89,Credit Card,Settled,ex exercitation ullamco minim magna aliqua lorem ad
6ce5fbcf-3ee1-4536-bf19-80f3740c832e,3322cd93-2c60-439e-b2cf-a0366b17fa05,2024-12-23 01:14:57,8.54,Credit Card,Settled,dolore exercitation eiusmod commodo nostrud dolor nostrud ea
68e72828-7dcd-4250-ac9b-98b5bc14e020,1cddcbc4-9b1b-42b1-8e80-2e5d6788516d,2024-08-11 04:10:39,13.11,Credit Card,Settled,dolore nisi enim consectetur ullamco aliquip aliqua lorem
3c29c209-781c-4c84-a5d3-cd39831c553c,fb5c898b-00b4-44ae-817f-609acad30eb9,2024-11-05 12:01:34,18.99,Credit Card,Settled,aliquip labore aliqua sit magna minim enim magna
188fcf00-c73c-47bd-92ee-19efda1751ba,1972a936-40eb-4a20-9da2-dbdf83c9828c,2024-12-26 04:33:23,200.38,Credit Card,Settled,labore consequat consequat exercitation quis ea labore labore
274ac946-c8bd-4b67-bcb3-f23a117cd0b9,a6426bc1-84aa-4d4c-ab9b-4665854106e7,2025-03-13 04:29:17,66.6,Debit Card,Pending,ut sed eiusmod ut ipsum adipiscing et ut
04231490-ade0-47dc-a42e-2946bc413ffc,badf64d0-b728-43b0-aeea-4d1ffd27f54e,2025-07-05 03:57:42,33.34,Credit Card,Settled,sed enim adipiscing nisi quis quis nostrud magna
6154be96-7ecc-4bf2-86fd-db8a049082d3,77ee6dfa-e5dd-41bb-9bb5-e062fbfe4b0a,2024-06-13 04:33:38,36.99,Credit Card,Settled,labore incididunt nisi commodo elit adipiscing eiusmod consequat
667f3c5d-c9a3-4fee-81c5-63dc1faec359,a5cad684-ebbf-467d-b47b-4d84978fa50c,2024-01-09 00:29:39,11.82,Credit Card,Settled,laboris aliqua consectetur et minim consectetur ut commodo
50a406df-4250-42c1-bc16-610826ec66df,160145e3-4543-467e-81ba-2613d173ad9f,2025-07-27 00:07:11,67.34,Debit Card,Settled,sit ad exercitation ea lorem magna tempor sit
2709a465-c880-4d4c-b217-8ce967d64314,5e21e31c-c212-4b25-932e-85ebb6a8dcc2,2024-02-18 13:46:06,27.31,Credit Card,Declined,adipiscing tempor adipiscing enim nisi ipsum ad consectetur
e0d0ae1a-494b-4395-bfd4-629aaf6c022c,b1232156-b939-4e50-bcd6-d92c4f0bf166,2024-11-18 18:45:47,10.97,Credit Card,Settled,magna enim ipsum exercitation amet sed labore aliqua
f733ceae-1824-4384-9db2-b779e5170fc9,12e04838-b613-49db-95a1-0c87953164e3,2024-10-09 21:14:22,35.93,Credit Card,Settled,amet tempor ea nostrud incididunt aliquip ullamco magna
bbb0a48f-7ddc-45ca-97b0-ea8b0d3bb585,f57d64cb-eb83-4a8b-8c3a-6d235b373f06,2025-03-01 19:15:04,112.31,Credit Card,Settled,dolore laboris ad et eiusmod aliquip adipiscing nisi
8b7343bd-29b9-4784-ac2f-3f0d05459817,c7fc583a-c745-4522-960d-c50161e1fc71,2025-06-21 11:31:20,92.17,Debit Card,Pending,nisi laboris ipsum aliquip amet dolore aliquip do
0b3c4c14-912f-4df6-87ae-9f910c6c1dab,973682e1-7010-4f97-acc3-06a1af22f0d5,2024-01-26 12:02:29,53.08,Credit Card,Pending,laboris ipsum nostrud commodo ipsum ullamco tempor eiusmod
a40d46f8-f1d8-433a-916f-11fd63d2cabc,97db7185-9654-4ae3-8490-f8a4dab4347b,2024-02-27 04:12:50,23.67,Cash,Settled,ut incididunt ipsum ut ut ut tempor incididunt
97318cde-8f26-4c44-89ff-d6042bcb671e,61c997ca-4b5f-43ae-ba56-194dcab3f4a6,2025-07-17 08:40:47,30.08,Debit Card,Settled,exercitation dolore magna magna consequat aliquip ex minim
13291470-6489-49ff-97dc-9ffd8906cc7f,de87a99f-1543-467b-a94b-17c812f4bbf9,2025-03-11 16:44:06,34.93,Credit Card,Settled,ex ut dolor consectetur adipiscing ut enim enim
6d68b2b1-912a-44f0-b33d-88554c62649e,387b3706-5a33-45de-9725-826f45c57ec5,2025-05-16 09:03:16,26.09,Credit Card,Settled,quis exercitation incididunt nisi tempor elit et ex
c51ce3f8-72a6-4499-982e-f439fd438707,4de8268a-8771-4e94-8f2c-b5a39dbc8f8f,2025-01-01 17:55:51,25.12,Credit Card,Settled,commodo minim consectetur sed enim minim veniam amet
9fe29781-dd72-4ab1-a0da-4bec39fa98d3,12ab426e-4bf9-4ab3-92a9-7368ea6d7d2a,2025-03-03 09:38:03,104.0,Credit Card,Settled,consequat exercitation dolor enim ut ex incididunt enim
26b73566-b525-4f71-8f04-bc50f8674ccb,49fe66e8-136c-4a12-9008-406fdd896564,2024-07-09 09:34:30,11.02,Debit Card,Settled,commodo consectetur dolore dolore lorem enim incididunt ex
be4e5903-2c08-45d6-9b72-44bc678d58ec,68ad2590-3063-446b-9c0d-2279235985a6,2024-07-17 22:31:29,71.55,Credit Card,Settled,adipiscing ut labore laboris nostrud commodo veniam ipsum
798150c8-1b60-4ec5-88f8-00cf5e0ff2d9,8e7f5b49-eb59-427a-9976-084dd76b9c62,2024-10-16 23:22:25,49.47,Credit Card,Settled,commodo amet sed adipiscing dolore aliquip tempor adipiscing
0a1cc3a6-48c9-4f0c-afab-82555c001160,ea16d8e6-cc13-4060-a789-0a3fb6c187ee,2024-10-23 23:14:31,88.49,ACH,Settled,consequat eiusmod ipsum aliquip tempor magna consectetur exercitation
80d38838-6a55-4326-a8ad-c3c4a15dad4d,e28a42f4-a8e1-4ee2-a4e3-7845cccffc42,2024-12-11 13:00:48,50.87,Credit Card,Settled,nostrud commodo enim veniam sed laboris dolor consequat
3a4e51cd-c394-47a5-a4cf-9160fd3d3eca,2ae39ab6-e10c-4430-91db-3d8dda192b24,2024-12-19 23:13:52,75.16,Cash,Settled,do ex sit incididunt ut laboris adipiscing labore
150d2f0e-b6ce-4a01-8f7f-2a5f212a3e05,e764d4fb-fdc7-4418-8d93-4a161967fb4c,2024-08-01 09:11:21,21.62,Credit Card,Settled,minim exercitation veniam enim ad sit nisi eiusmod
14b83460-80a6-4d23-b8ae-5d46db92e1ac,fb32afbd-a9cc-4fcd-9774-3fad0c20f6b6,2025-02-22 06:44:58,45.67,Debit Card,Settled,adipiscing ipsum consequat sed nisi eiusmod ipsum ipsum
c875994e-ed24-45fc-bc73-5dc4f64d4a0d,b2e7b194-e0d7-45f7-9614-b5c3eba2855f,2024-12-31 22:08:48,72.12,Credit Card,Settled,ut amet ipsum commodo nostrud dolor ea sit
07456e5f-bec1-4285-bb34-ef9c504872db,b8c367d7-ac19-4aae-8ae7-36ab06810089,2024-05-28 15:55:53,37.55,Credit Card,Settled,et nostrud aliqua do eiusmod sit dolor commodo
4b82976c-c66f-41c8-a271-3ab00a0a2170,deffbeff-ce4c-414a-b8c5-d655982729cc,2024-09-17 17:41:23,20.13,Credit Card,Settled,ut adipiscing ut eiusmod quis ad ut do
e04a2258-cd1c-4857-8076-2457ef5aac11,12e6791d-0339-45f5-a321-41d23b7a1738,2024-09-16 02:05:58,67.16,Credit Card,Settled,et do labore ad ex ut veniam labore
28c3ed43-e86b-4ed4-8ddb-ef251f41100a,a652546c-eb62-47b9-adab-32b138115bdb,2024-10-17 23:33:35,137.65,Debit Card,Settled,ea et ex minim ex aliquip exercitation aliquip
7c4cf242-7769-4f86-8b55-7d5121d487df,48f83cdb-d798-484b-be6e-51b9c652b901,2024-05-07 11:49:32,33.69,Credit Card,Settled,ullamco ullamco ea lorem magna do ut et
6cb27130-0e56-45a4-a173-e692f63496e3,1c176022-dae3-4414-b637-105d95be27bd,2024-09-21 14:29:23,15.11,Credit Card,Settled,laboris incididunt tempor dolor adipiscing nisi dolore nisi
6aa12ab3-11ef-4de6-ba8d-4ef2d5930772,d71280fc-0e40-486a-ba98-15a593104359,2024-08-18 05:02:32,46.37,Credit Card,Settled,quis tempor ad incididunt do veniam exercitation ut
7006c857-c836-4b20-adf5-70d6d25428a2,0a8ce87f-29e1-4e0f-9716-22a102a668ce,2024-06-13 08:58:26,121.28,Credit Card,Settled,ea labore ut ad aliqua commodo magna exercitation
be6299df-3699-4904-9cdf-f6b783a44524,5ca91a88-32e3-4206-8950-18fd52c68a3c,2025-05-16 00:09:43,103.76,Credit Card,Settled,aliqua dolor labore et et nisi ea et
16cce79d-f528-47ab-9760-16fc0a23f63d,564e9673-9bd9-4798-97b5-05142b765c37,2024-12-29 16:15:28,67.1,Credit Card,Settled,minim ut ut elit ipsum enim consequat sit
