invoice_id,customer_id,invoice_dt,due_dt,amount_usd,status
23c8c555-36b5-4302-b5a0-52c1bd85783c,8920ceba-7766-4642-bf16-ac0dd005ec5f,2024-06-10,2024-02-16,212.45,Disputed
699454da-2c3e-48fb-b600-380685791b1a,9190034c-79b8-470f-80c4-665bfe530931,2025-04-05,2024-02-08,147.54,Paid
49c4fc3a-a6b8-4c3e-bf45-e02d66fdf86b,deffbeff-ce4c-414a-b8c5-d655982729cc,2025-03-22,2025-06-14,457.85,Late
9b41b3b7-f9a8-4f84-8a48-dd6446ef60f0,fa3edd89-7dbc-432c-8d82-812cc518c1d6,2024-08-02,2024-12-04,209.06,Paid
d1462764-590a-4f84-a302-4afe31508230,986ea43b-e18c-4ebf-9d68-a4e03746251b,2025-07-12,2024-06-26,349.79,Disputed
e9cd9b43-1d0a-4c53-84d4-75c99cea20db,cfc24260-9a07-4404-8e95-4149a83900dd,2024-05-19,2025-03-11,212.14,Late
f327794a-754c-475a-80a6-e05fab5dc4ec,5eb44085-531a-41ff-b533-ff356af6406c,2024-06-29,2025-05-26,18.86,Open
3f745417-7425-4bf4-b29c-db312e8bae93,a5b0b2e0-64c6-42e2-ae7b-fa8e7b6c56c4,2024-10-10,2024-05-15,41.35,Paid
6bdf565d-904b-4bb0-9355-f7cc9da38b13,d4b6af51-8543-4269-a47f-439001a9b058,2024-06-01,2024-04-23,171.19,Open
7aa89cf4-5412-469e-b58f-7a4abe947145,82024ef2-a552-43b0-8000-3559b46f220e,2024-08-27,2025-01-10,50.75,Paid
c9fcf3d6-3fbf-4928-9065-802da6208678,0bd643d6-0b83-48f1-b6e5-bf91aff89988,2024-03-15,2025-05-15,80.36,Paid
a60c6347-3f2f-4b2b-8f5c-2db089281496,9231e1a8-6d69-4ccb-99c6-ffe0c35f7ffb,2024-08-19,2025-08-11,245.68,Open
4efb4eec-5d08-4936-bf16-84b9081413e2,c2555902-e863-41f8-b2b8-0cbb33dc688b,2025-03-28,2025-05-13,36.68,Paid
6208ffc6-330a-4b94-8fb0-375ff6f38ad8,b9ab4c67-b4e1-4889-b706-7ad4b466afca,2024-08-15,2024-12-01,74.27,Paid
a12ef1b0-bc2a-4ebb-b2a4-9b39fbf2ed26,d0a18c82-10e1-4725-b03d-cdb9cd2aaf35,2024-08-06,2024-09-03,469.35,Late
3f6008ee-3b52-4742-9149-6a6698acde6b,551ba73e-392e-4a2b-b839-ef3991d25f2c,2024-08-19,2024-02-29,253.47,Paid
d74b67c0-1d1a-4480-81a4-f673131a450b,f463ade5-7bd5-451f-bad6-ab7cf189bc52,2024-02-05,2024-02-08,160.94,Late
edc5584f-d0de-4a72-991b-b75249e99752,ac85543a-b975-495a-adcf-f916759f059c,2025-06-24,2025-02-16,121.17,Open
77e1208e-ecdb-4920-88d2-d3fac286093f,7a9f72a9-616d-4807-a148-95298dcb9c53,2025-08-11,2024-11-09,228.51,Open
fccbd470-2008-4e09-b0b2-9711a6b5f0ad,61053975-c8ba-4670-a1ca-f607be8e5470,2025-02-13,2025-03-16,275.83,Late
1cf96c4d-6074-4a73-ae1e-6eefa13173ac,e94c8ff3-064a-4964-aff0-881c31f3c573,2024-03-01,2024-08-06,64.0,Open
1713d81a-ac88-4dfd-9960-2096fe51d9d9,53cbe967-ea26-4038-98c3-11e04c92a3b0,2024-07-03,2025-06-29,117.81,Paid
049abaed-7c0f-41e0-9f22-f2547df6a53b,7afd6d70-d0fb-4f25-b3ed-4b8ed5386750,2025-03-14,2025-10-03,209.93,Open
66711637-821a-4117-a297-fb851903f6ac,0719d910-017c-47f5-966e-183ebbdae0eb,2025-09-12,2024-09-20,343.72,Disputed
cab6e40d-7fba-4677-ac5d-84f9614764d2,394b2090-9384-42c5-be30-d94efe57004e,2024-11-22,2024-12-16,397.97,Paid
bf41c86d-45b1-4902-b33f-d8a6243a8638,fa3edd89-7dbc-432c-8d82-812cc518c1d6,2025-08-06,2025-09-21,182.19,Late
64415a75-f3cb-4214-899a-b9364cf088fc,06978e68-7e6c-44ba-84ae-56ee529176f8,2024-08-16,2025-09-29,536.28,Open
b65983ed-22c1-404c-ab3c-e177e055ab74,b1e74015-a80f-4a9b-9c0b-ccf0fee698c7,2025-03-21,2024-07-08,171.14,Paid
3891ab25-8660-4d11-b472-42452387164d,d65bed5e-f97a-4c1e-9c24-1ea03800d32f,2025-03-30,2025-03-24,120.92,Paid
e78c4fef-542e-4d22-bd0e-02a7b31a474c,dcb00d5e-fb9a-4303-9d15-bd2efd32bf22,2024-10-28,2024-09-02,132.02,Late
2c0cc51e-3f10-47b1-8b5f-3b29abf2d06e,deff4f1f-c674-4cb1-8599-b415d0c01a32,2024-07-24,2024-04-21,156.74,Open
0379407d-c988-4e07-81c1-6da69dced954,4e9d23ff-0083-4802-8884-d8bfc57a55ee,2024-12-30,2024-12-08,170.8,Paid
8dcf435f-81fb-44fe-b719-f24657738e5a,65ccdd7f-fb42-4487-8474-5a4d594f9ce2,2024-06-23,2024-11-08,149.52,Late
f5da8248-0223-4904-8663-738a47a1cdaf,f747e3d0-91c6-426f-af43-daed6a5d22b5,2024-12-25,2024-10-07,80.34,Open
71041d30-0bc2-4d46-b74f-d29dafaf5f12,848cb019-aac1-4263-884c-e1d07ef6149d,2024-01-26,2025-07-02,74.73,Paid
bfcb6c32-a129-4cff-b947-cb6fa75d5444,df8a1ed0-6f4e-44c1-8140-64ac6be9e7f7,2024-06-14,2025-03-28,234.24,Open
def87f2a-625c-4e41-ab51-6c4e9d10ab2d,91da399e-c5cc-41fc-b4a0-b38280c7cc7d,2025-03-21,2025-06-27,119.51,Late
48b36cc3-a9b7-4705-a0bf-76b596a92824,b0a182fb-a84e-43a6-a677-fd4661ff7237,2024-07-02,2024-11-23,124.15,Paid
cbafe31d-d6b2-42ff-b767-07d76b9fb041,4335a6a9-2d30-46cd-a65f-201f6bc99a7c,2024-07-05,2024-02-07,182.21,Paid
1095e1a8-7f7d-4e43-9237-073677c8142b,00decc64-9480-4981-b643-fa6764ab82ef,2024-11-06,2024-01-28,464.72,Paid
c4698f0b-1890-48e8-9347-afcf30d7eb3a,57e326a6-7883-4e07-8e4d-de85f67c499c,2024-07-27,2024-10-30,273.26,Paid
a0b36533-7917-4e11-8c1e-c6b25d3b6395,0f62e95e-35af-40b0-86a9-c1f45d4ad100,2025-05-18,2025-09-16,304.34,Open
7b7c25c8-0495-43cb-866a-92f675055906,4682b5a3-17ba-4b0b-9189-96874b2b3ca0,2025-06-18,2025-08-25,529.59,Paid
36662237-deb0-44f8-8030-f00511145638,c6be35c7-2ed6-4cbe-bf43-da3a00794b7a,2025-03-24,2024-05-06,95.31,Late
3e158ac8-1208-4206-a487-66d47043e83c,1993708d-c285-4cab-ae5e-c8e2c79f1a3c,2025-04-25,2024-07-11,93.39,Paid
83516053-4c03-4894-afd8-1669e4f458c2,7d9cf224-f3ad-4c11-9618-8982a2ab5562,2025-08-08,2024-06-22,481.16,Open
58ee9803-7a75-4046-8943-8e7966ab524f,45f884dd-e24b-4684-99b8-e3a9962f6aec,2024-06-06,2024-12-04,227.05,Open
b6736756-8966-471c-9eca-167b09c5122f,c3264c52-c6c9-4dd9-a9eb-e10f12a0c56e,2025-01-05,2024-06-11,59.63,Paid
9da802a4-7203-4ab9-b3aa-ee80ff683567,dcc05db7-1772-47d5-970c-715fb9927673,2025-07-23,2024-11-20,54.99,Late
6be017dc-62e2-4431-a2d3-b4414b3bcc2f,12aeb0cf-c17f-4372-82d5-f33bdb2906fd,2024-03-07,2024-12-31,93.14,Open
6c8ff28e-b733-4338-870f-3560715589f3,c7fc583a-c745-4522-960d-c50161e1fc71,2024-12-09,2025-05-06,120.53,Open
aec0117a-97b0-4c34-a1dc-34bbc8327c0b,953bff72-0995-485e-8154-d2db7bc87bb5,2025-04-14,2025-06-19,125.3,Paid
9b30eec2-c08f-40cc-b51b-1e4551ada491,6ca7e6ca-a4a0-4973-a786-7f9ac4444d4c,2024-03-24,2024-07-27,28.29,Paid
c56b35f5-52ad-4f29-8390-997a2310aa4d,a6616a37-4d29-4b12-8902-1df69552203a,2025-03-04,2024-04-17,229.92,Open
ce4ee531-47b1-4e5e-96b5-055d9de69576,5c5971de-1beb-4a13-82a6-b9d9d7ad9938,2025-03-21,2024-04-22,67.93,Paid
d5330591-163f-4eb9-8756-036d08c21807,6576a2d6-8f0f-45e6-ac7e-3a8512b2a6e9,2024-09-12,2024-09-07,168.96,Paid
07c14e5a-5ddb-4b32-8734-6164cb812317,1ebbe4c7-a57d-43be-ab1f-555762287298,2025-09-13,2024-06-02,152.78,Paid
7df11dc6-5347-47b7-90aa-09cdb0d073bc,2016b484-bf58-4bf4-b381-9b2e66b42af3,2024-02-13,2024-06-18,228.07,Late
139f5a72-65aa-4dd0-ba7b-357134cbcaad,33f4dba7-a60e-4454-983e-bbaa82fc3d40,2025-09-04,2024-07-09,116.45,Paid
73df5eba-8a37-4fc2-9f58-cfc7ecbfaeaa,76932c55-257f-4d4d-bf30-dba6364b7615,2025-03-20,2025-05-09,167.86,Open
7fa83cb8-1e9a-4cc8-983b-ed99e9911cfd,adf072e2-ab75-47c9-a251-c398ffbf8b59,2025-04-25,2024-03-09,79.89,Late
8fc7fe78-7bc3-4490-8576-87fad9c655bb,2e8faac2-0bb6-4c46-9d99-7844c898466b,2024-05-03,2024-06-10,96.93,Open
4a0cafe9-29f5-4990-9a95-62e3010b5a2d,fe1e293d-6fad-4e33-8b7c-e7ce43816296,2024-12-18,2024-08-09,61.49,Paid
607a0a53-9c37-4057-b624-b7f17e9c1b05,af5d52e9-af72-47bf-a5e0-38272805d0b4,2024-04-11,2024-10-19,209.29,Paid
677033be-f268-4eed-a87d-cafc78a10751,147defc3-b239-4a23-ae00-007d2ae98268,2024-07-02,2024-10-31,193.31,Paid
63e9a9ec-a68f-43d9-b1e0-c479b7da3fdd,4c21846a-871d-47f6-92d2-2815461d3197,2025-01-21,2025-09-27,193.2,Paid
2cde8aa6-efa6-406c-a8f5-b8b16a683da5,b6eb75ae-f8f4-43af-a098-32bfbd8ad45d,2025-03-08,2024-03-19,195.71,Paid
4bdd6dda-00ff-4997-9f3d-041043cf4664,3bd4de88-a707-43ab-8e73-5fbed0ee776f,2025-09-11,2024-05-29,257.74,Open
f7bfe9b0-eb87-418c-a08f-1721db125cd3,b6f6ab56-0926-438a-a699-0b5a1eb59f6b,2024-04-03,2025-09-26,186.25,Open
11c72456-8e25-4757-8b20-026f1b0b18fe,a0acf1e9-19a2-4be2-8f25-dec4d727c2db,2024-07-15,2024-12-18,200.57,Paid
d1cf6153-1677-4046-bf84-65fb189d3557,427b7ff1-ea2a-4f5c-bae3-2301231741b4,2025-02-11,2024-06-25,270.84,Disputed
76d192e8-796e-4205-aed7-78658e43730f,78f97fe8-dd66-4983-90d2-adcdc21751a6,2024-10-10,2024-02-15,146.14,Late
ebae3835-0ce4-4242-83f5-d09685fdd736,e9c55581-407e-4537-bf7f-8614218e9bdd,2024-05-07,2024-05-21,198.12,Late
6978f5b4-96b6-4ae2-8642-f671655cbab4,c3e58171-d4b9-4253-a63b-bddb93004651,2025-03-24,2024-05-26,198.45,Paid
c8bd2400-d0fc-42fb-8178-c7a5304b668a,49069563-5852-4739-8560-64abb171cef8,2024-06-22,2025-04-17,200.22,Paid
a0017075-55cc-4c0f-adac-d491d2086347,e767b560-2733-4d79-81e5-a6877c4d3e0c,2025-04-14,2024-01-19,100.64,Paid
eed5b8ac-bf5f-48df-8b93-8b362cc537ad,a1511db1-5fd5-4345-aae3-0e360e26ba20,2025-03-23,2025-02-10,693.68,Paid
14e93c53-b112-4c0b-944f-20371fa27c69,03562330-1afe-43c6-a08f-205e81b3815d,2024-04-28,2024-08-14,146.58,Paid
5284a72e-64f4-4e18-9816-bff1d2c411c4,831ec0b9-3ce7-4c8e-a5e7-8d22a3947d76,2024-02-01,2024-05-29,261.13,Paid
08ad8fa0-2f59-4f54-8c82-af7bdef494c8,465da68b-a506-4bed-af9a-752641398878,2024-12-19,2024-12-01,100.46,Paid
f67faf80-6d53-4012-a5c5-28a8d0a25e75,169619c5-d4a2-4900-94ef-8cd3ab721d04,2024-05-19,2025-07-29,228.97,Paid
90858dc1-ae9b-4028-ad1a-4c76905074ce,6bd77875-1a78-425d-a36b-6889020ba5d1,2024-06-12,2024-09-06,105.86,Paid
f6586813-93cc-4833-adc7-0a4d6d0b66f7,2ccbd1bd-6259-4ed5-8eb9-eaca86b9a484,2024-02-16,2025-03-21,69.21,Open
f834ce14-9e65-4146-bd8c-4c324fa04b00,54155e22-b9da-4047-b285-5692f514c641,2024-02-18,2024-06-27,164.78,Late
3f711ca6-aa8b-4f98-a2cd-33e7583b78e9,ca1b42cd-407c-41b0-9b86-2ccfa3e576a7,2024-07-26,2024-06-22,155.37,Paid
b45952f3-fd5a-4c77-b81e-238e0b40dd54,1778d24f-cbca-46fd-af7c-827c9fdc835c,2024-05-22,2024-05-27,165.64,Late
82aca408-3fbc-46b5-8f87-48fa7d002d3d,5fed7beb-d769-4dd4-a3e0-846bf400a8ff,2024-02-18,2024-04-09,163.74,Open
88d285e1-32b7-4a44-94a0-5c7b40d54ee1,7378982c-c153-4c1e-bd9e-523cb4a99715,2025-07-18,2024-06-27,271.4,Paid
4b569d06-d0c1-4f57-bc1f-4182f48ff17c,6ddebb46-5fe7-437d-b846-e16706351b5a,2025-06-05,2024-11-04,113.58,Paid
65911078-c9a9-4553-82bc-5f6522aa6a1e,931168cb-48b7-4526-a670-4931a43583d0,2025-02-17,2024-12-28,309.46,Paid
6f06c4a8-bd9c-4cf9-ab7e-9cafbb040b3d,9b7716e1-d168-41be-a214-983932f488ff,2025-03-18,2025-03-21,116.81,Paid
caae1754-3bff-4479-94ad-b249dd297138,af5d52e9-af72-47bf-a5e0-38272805d0b4,2024-09-17,2025-04-23,14.4,Paid
922e247b-47d2-4e05-9ab1-b62fd91a6301,a4839c25-4ddd-4724-a978-1a65a545ef9f,2024-05-10,2025-01-18,211.37,Open
1ddb04af-9fce-408b-9b86-9747818339d7,f7dcde49-06bf-40ed-9f93-d65e37086f53,2024-08-06,2024-05-17,275.45,Open
831428d0-f119-455d-b9e0-e2fa1a9750af,dcb993e6-39da-4d1b-bfc0-7a17b2609d31,2024-08-18,2024-11-12,89.88,Open
9b3225b8-93d5-4f2e-aa1c-9f235762cc65,e16d97fa-2544-49b3-b561-847389c0bb54,2025-04-29,2024-08-08,127.16,Paid
4bee5d80-4b7e-416d-ac32-4ef170f66292,a26e0d56-2a99-4d24-a51c-a0cb0f38b00a,2024-11-18,2025-08-02,430.72,Paid
9066ed0d-ff0f-4ba3-bf42-e4a0e4280a7e,137cbc12-e7c1-49fa-ba36-7f438095172d,2024-11-08,2025-01-29,160.56,Paid
8b8a8a65-e8fb-478c-b6fc-e34e457d5bc5,a8148461-a7aa-4e2b-b4de-9634c307e444,2024-03-17,2025-07-26,44.29,Paid
9dbf9525-ecba-4ab5-ac87-cb8a892e039b,287ad888-ed23-4976-bc3d-051f1eedb03e,2024-05-13,2025-06-24,356.81,Paid
b6fdc64c-1acd-4bc4-8028-82ae7f1db241,ff54858a-1f2c-4f2e-a870-32cbc82d6fa1,2024-07-01,2024-09-19,177.16,Paid
464731f6-e3e2-4474-b23d-c021434cca17,b4604c5b-dbad-4827-bd8b-8067d2c430a0,2025-04-28,2025-02-11,254.59,Paid
6dce6015-8f16-401b-a50e-8c8545cac34c,e0e6c1b5-1ea8-4fe8-9f08-0ebba28266bb,2025-01-24,2024-10-22,102.56,Open
4f6c9103-e2bb-4d70-9a4e-ec17f9bbd872,3cd432f5-40a8-4790-ab3b-d6c01a61d572,2025-01-02,2024-11-18,379.11,Paid
ccf2b86d-2e83-4f6e-bf0a-b0cd7fe00e20,696fde81-4b56-487b-8eb9-77be051d6620,2024-04-06,2025-02-09,265.93,Paid
4dff01a8-4e95-4d08-be58-a8dd7f124cbe,21df4118-2051-4320-9148-200191f8e0a9,2024-04-10,2024-11-18,301.22,Late
47174034-02e0-4159-94a4-58b6ce32f134,9a02e064-8f66-450b-8e6b-25f421233f57,2025-01-30,2024-08-14,145.89,Paid
7a52d89d-168a-41df-b3ec-ab2c445ea2d6,71d3c9df-f86c-451b-9d7d-a5d0fe5af27a,2024-08-16,2024-09-07,107.85,Paid
4e0209e4-942c-42ca-abf4-969d646c8bb1,19945364-c392-478c-b1f8-f67b4383b13d,2024-02-22,2025-04-15,299.1,Open
91edd390-d403-4dc5-b1b3-c439f84391f4,f7821663-a9d9-4bfb-a096-a3e15dc715b1,2025-05-02,2025-10-12,83.9,Paid
38e9b70d-93a9-4c9a-bea5-594c648c0681,42a01215-b0de-4471-838a-359f65403f96,2024-08-17,2025-06-12,58.65,Late
d1e3571d-aa54-4670-bc25-5fe7ea0081fa,ea16d8e6-cc13-4060-a789-0a3fb6c187ee,2024-06-16,2025-04-15,408.63,Open
2c7c15a9-2a02-4217-9599-b9215f9474c5,8fb91637-8afb-4d01-afce-177a1e2f9e31,2024-02-22,2024-05-22,294.46,Paid
2786e75c-fca6-4d07-bff8-c8e1431b483e,17b96033-0145-4169-a65c-84dd86be02f0,2024-08-23,2024-05-27,203.63,Paid
8f0c58ff-3916-4039-aabf-1d4bcb48448e,074a0a80-c922-40f3-8502-b1b5a3faca1e,2024-01-01,2024-10-30,14.7,Paid
313ea71c-b8ba-4583-b788-dbe116e21c67,523035cb-6bbd-4058-a802-080d9de574d5,2024-08-14,2024-04-29,60.74,Late
3d7a2c26-abb6-4d30-816b-4bf1d8882333,beb52b34-1490-4fe8-a5c2-56d077988b9a,2024-03-13,2025-07-30,92.65,Paid
efd2db48-3b13-41fe-8df8-490d86c327aa,a103fda9-ec87-4999-b322-3206d2c1a8a3,2025-04-26,2024-09-09,184.92,Paid
4848b271-613b-430c-b315-5463e9b90e1c,45a620cf-3fb5-4493-bb5a-e2573c933651,2024-11-05,2024-10-04,139.9,Late
4049494c-09c0-4b75-a9e0-e1f4573a93fa,83cd2578-6f0d-4906-a37b-c2b2a98fe730,2024-11-14,2024-10-17,176.11,Late
5a33bb39-18bc-45e5-8ea0-fdbc0eb81c5a,e81d4d33-19b9-499c-92ed-2a073a2bf2c6,2025-04-27,2024-02-15,138.65,Paid
e8b9e534-3686-4b57-b54b-bd047828847e,de2d6910-8b0b-4759-901e-0feaf20037c2,2025-08-15,2025-06-27,98.89,Paid
a6f22656-9e6c-4688-abae-5d744561bb75,9a01b76b-485b-4d7c-944f-1c7b1574807c,2024-11-10,2025-03-04,376.28,Paid
a030df0d-940e-4f2e-8a65-59f63e75cc22,5b4c36cd-53a5-453d-83b5-a9586c804c8d,2025-02-22,2024-01-31,84.12,Late
e741d756-3101-47b6-836f-e3698c617198,b980d559-00da-4be5-9f20-37c0d556ab66,2024-02-09,2025-04-19,189.76,Paid
754270b3-4833-4062-9c58-d1f7ec2c7d89,831c3b0e-c382-4bfa-b2cf-8cd9baddc2c1,2024-07-24,2024-04-22,208.78,Open
20b06bda-593b-44e4-be46-d8e5ef878162,4e9d23ff-0083-4802-8884-d8bfc57a55ee,2025-03-20,2025-10-02,78.67,Paid
e7564e02-5288-4401-bfa8-1da8692e8a90,a8bcfeaf-229a-4b66-8414-a22d64075db5,2024-12-08,2024-10-28,195.03,Paid
a44184ff-e7a3-4a7d-bcd4-cb616bf862cd,819f71a6-3762-400c-8ae3-100e4ed81cce,2024-02-24,2025-04-10,248.7,Paid
628eb185-5adf-48aa-a7c2-880cf757646b,44d0da01-e865-4670-aa2c-a216d37f3bac,2024-04-21,2024-12-14,425.94,Open
f962fef0-2756-4759-839e-35eda98705d5,c3e58171-d4b9-4253-a63b-bddb93004651,2024-01-27,2024-10-28,216.81,Paid
6c26ebac-7fd3-45ae-916c-723c7d0c8ac0,d7b6a4bc-81eb-45e5-90be-917cca030eec,2024-05-25,2025-01-16,271.27,Paid
a479c8dc-39d8-4430-bf1d-4936bb8ba545,5c28cb57-3547-4feb-ad42-0914a5c147e7,2024-09-18,2024-04-12,78.85,Open
e230941c-67da-41d5-9f3f-ba60245aaadf,a8148461-a7aa-4e2b-b4de-9634c307e444,2024-09-09,2024-12-07,541.69,Paid
deca5f1f-e458-484c-a013-1712935fec18,92e6cd32-146a-4154-8f65-1bcf17a48e17,2025-05-03,2024-11-29,174.37,Open
03d8ff9b-7af6-41ac-ac36-ac5b6c0cf141,a1f12fba-c593-4996-b462-6beed522b59e,2024-07-30,2025-07-04,302.05,Paid
068a2ec3-a5b9-4573-b78b-8ae4c741e493,f2976c0d-2606-4563-bba6-3e1dbe244d7a,2024-04-21,2025-07-25,161.85,Paid
0cd4a235-1433-4cd9-aac2-4ac9f4cdae6b,f94bd44f-21da-42eb-b44c-33d2ff1f6b13,2024-12-14,2024-04-30,149.97,Paid
dc5cddb1-40b9-4a97-bbcc-0097100636df,a0f8647c-8d87-43dd-9ab2-23f4fed6922f,2024-11-19,2025-10-05,285.14,Paid
ee39e899-ab78-4655-bb98-90df9aca16c6,f5981f5a-030d-4e9a-b5ef-497eae9f8dd6,2024-11-12,2024-11-24,142.76,Paid
2b10566c-7d39-41da-85bb-4084d6288f41,f7c15dfd-8bb8-4771-949f-5102a70d8eef,2024-08-20,2024-11-05,45.92,Paid
294a1c2d-196a-423c-b261-ee45e8b14452,d0cc03ed-557a-43be-ac83-192e5e81437b,2025-05-16,2024-06-12,349.93,Paid
4a93e45e-50b5-4028-a9a5-2c2203910ec2,8da4ce1e-8010-460a-b3c0-a005d86eb02b,2025-04-08,2024-12-05,195.01,Paid
9339e325-1543-4b91-ab71-bc552e7104d2,c0bab6a8-465c-4de4-9113-8cbd4cf4f25b,2025-02-12,2025-02-04,250.25,Paid
6dd21756-f068-4448-b718-a33233d586ab,3d99c0fb-f95a-4e0f-96b9-a4cdeca59397,2025-01-19,2024-02-01,211.35,Paid
a42921f2-efac-4f71-adc4-d9886862466a,359e389e-73ad-4a9b-8a9d-2b31fca70c8e,2025-01-31,2024-01-18,167.12,Paid
bddb42ec-002a-47e3-83b0-7ffaaee99dc9,90ed67ef-c8cb-48b5-8829-1280c1895bd9,2025-01-09,2024-07-13,135.4,Late
9fbbb3bf-c879-41f7-a700-a4c74cbef5ab,2a01ba8e-8d43-4bdd-be7b-27fd719ea714,2025-09-02,2024-03-13,113.32,Paid
b58fe0b4-08a4-4c05-8b4e-74f7d946409d,587e9a43-af07-4e97-8d0a-e03485c4dec6,2024-09-21,2024-10-26,173.68,Open
7fc5b348-fd6b-4fc3-bd3c-2f5ac2d5841e,8c82c24f-38d3-4bf1-afde-df6bf362b1ef,2024-07-31,2025-09-18,40.83,Open
919879cb-09e2-4311-a243-db0cdb31e2d0,173a344a-f786-4c42-b293-5f4cddd1f177,2025-03-20,2025-02-23,13.22,Paid
413e3aa8-4ad3-41cb-a9db-92e2fd041c4d,530859f1-1742-4793-8ec3-c6b684c5f4b5,2024-10-22,2024-07-10,171.72,Late
cb0bf7b4-a97b-44fb-9d6c-d1e181ff37ff,aae4bf85-7765-42c0-b0d6-00bff89b64c6,2025-01-19,2025-01-30,221.99,Open
345b4538-a509-4daa-abd2-3d0ed0929948,18a2fc17-b69d-4e2f-9c7f-0ad56da1a3b6,2025-07-14,2024-04-05,301.43,Open
399322aa-538a-4a3d-945f-7f9d61b56ac8,a55f1fe5-ee88-4b90-a372-2bc7bd5c42f6,2024-06-02,2024-07-01,578.42,Open
a67df087-a629-4cda-a6d9-10a5533e8489,8b073e86-560e-4287-bb83-cb1441b0c174,2024-09-06,2024-09-09,189.56,Paid
985b10a6-3aff-4798-804d-4e0964533b42,0b25c102-1acf-41e8-ab56-329ba46623b7,2024-02-20,2024-04-01,166.79,Late
a279dca3-c592-4cec-a558-dba3984dade5,362a72fb-415b-4aec-8355-622d7932fc7f,2024-05-22,2024-11-08,71.34,Paid
92eb60c9-fdfd-4b63-9a21-979f5d0ae1b5,1d9f08f8-07fa-4636-af9b-5d380808322d,2025-04-19,2025-08-08,194.88,Paid
81b5ab23-7b52-4c1c-b3cc-db545c4bb1db,94b1f16b-8e24-42ab-b144-447e46f8a663,2024-07-07,2024-12-30,331.54,Paid
35596916-4e13-4f3d-88dc-14fd33c181da,c1c39acb-d14d-4e9e-a3a4-5cf18bd464b7,2025-06-14,2025-03-16,453.12,Paid
a1a3144a-8e6e-46e0-8cd0-98552dc3f4e8,e7e1dd63-d681-42ea-b4f8-e289aa2f2bb4,2025-07-10,2025-06-16,109.96,Open
45ea1bfa-855c-4372-881c-7f3df7bfde27,c1658c1c-da23-4d72-a134-e8e567438415,2025-03-20,2025-08-16,70.36,Paid
bf61a348-e0d1-485f-b676-109bb7c722cd,671e245d-0ebc-4869-86c1-5c1848958fcc,2024-09-10,2024-10-22,187.57,Paid
13f15531-635e-4412-bd3f-7cedd481e6f6,f4676312-f2e4-455a-87a0-7fd6afd6946b,2024-11-10,2024-07-03,94.17,Paid
0036391c-11a5-463d-8bc3-afc0abdc30fa,4171e5ea-03ed-440b-96b9-56389d4a023b,2025-02-27,2025-07-14,242.06,Late
c1232276-3a73-409f-8e76-170d76352156,21df4118-2051-4320-9148-200191f8e0a9,2025-01-04,2024-12-03,257.07,Paid
9b404417-67d0-44e1-94b1-4fcc7365b871,6a5cd212-6499-410e-a558-14ee3d534171,2025-07-17,2025-07-17,190.96,Paid
8c07b4b5-fe16-4dad-afab-c66357f7af24,8a9f1168-08e7-4097-8cf7-9849b47bb9a3,2024-12-23,2024-08-20,285.92,Paid
ee6a37b6-5a54-417d-a4ef-42cbffabba25,0dff92a4-940e-4ad9-bedd-1fe9e6436365,2024-11-09,2025-08-30,564.06,Paid
14039269-1f39-47b0-b449-883a1d06d9d3,ceabd497-99af-4d11-935c-266b72687b74,2024-09-12,2024-07-28,131.08,Paid
9bfb9674-0b17-4819-83b5-2550cf36753a,cff93300-e838-4f9c-aaab-cd4e1e983c9a,2025-06-12,2025-04-22,335.2,Paid
866b75cc-1510-4c5a-9916-61afd5012b3f,1c3675cf-3404-48cc-9fec-45b2d1553714,2025-04-19,2024-08-02,144.36,Open
ae8acfab-6aa5-458d-9de5-351eacb802d6,39a7b299-f2f2-4a01-87b9-a20a1004d334,2024-11-15,2024-01-30,293.44,Disputed
3b552cda-116d-4b73-b92c-0d4e6940d162,c6df09af-bc48-4846-b018-8814463875d2,2024-01-08,2024-04-16,376.55,Paid
67020f5a-7e25-401b-9016-9ad056388d33,37feaddb-ae7a-41f5-875b-49a4c8bfb119,2025-03-28,2025-03-29,244.21,Paid
849c75d4-94e6-4a51-aea5-2b044137930f,0d38d0e7-f938-480d-bdb9-e76ad36044b3,2024-10-02,2024-02-03,193.34,Open
4001f15f-b289-4ac3-b185-372e5964fced,e215b0d2-9df6-4ff6-ace4-9f05c8e2901e,2024-08-24,2024-06-25,177.84,Paid
7aebf7f7-c33b-4d4e-87b9-bac880549b81,def05f0b-d603-4a29-ab9d-ebf5b7c67f4e,2024-03-30,2024-04-28,323.93,Paid
1f142a91-d381-417b-8e03-fc593817b06d,0f906614-006b-44a1-8e20-82e2e9dddb0d,2024-04-01,2024-10-05,58.99,Paid
5baec443-30ac-4b60-b672-b877938b5200,6c40d239-3523-4756-beca-c9d5552e5f9e,2025-09-08,2024-03-07,155.82,Disputed
e1b20ef7-0b9c-4052-9700-4108170128b5,5e014adf-1c17-4b7e-a3a2-fdbab4124e96,2024-12-27,2024-02-03,57.04,Disputed
96b49c3c-f017-458b-85f8-c270a8e24caa,3fab96d0-b511-4fed-832e-08ccd592b778,2024-02-17,2025-04-02,175.3,Paid
ca959592-da1b-4bc6-b379-52c4ac7da823,c6e26f40-9af9-4662-be29-5d5c8408bf0c,2025-08-19,2025-05-29,206.86,Late
