respondent_id,submitted_at,city,age,gender,channel,nps,sat_overall,ease_of_use,cs_response_time,feature_importance,open_feedback
e7d1c297-787b-421a-ad0c-d8a7098e1336,2025-06-09 19:31:16,Dayton,55,Woman,Web,3,4,3,4,Security;Quality,ex consectetur ea eiusmod enim amet incididunt elit adipiscing nostrud sit enim enim elit
c919d158-c18b-41ac-9aa6-ac24a638b863,2025-06-09 09:07:07,Dayton,57,Man,Mobile App,6,5,4,3,Security;Integrations;Speed,lorem enim nostrud aliqua quis eiusmod ut ullamco nostrud sed tempor ipsum amet aliqua
45848059-a04d-4912-9008-e4d81aaf92fd,2025-08-20 21:15:52,Dayton,62,Prefer not to say,Web,8,4,1,2,UI;Integrations;Support,sed laboris incididunt incididunt ut dolore nostrud aliquip laboris enim quis ex sed eiusmod
e68b6730-a61a-4882-80f3-096b87a556d5,2025-06-13 14:05:20,Dayton,46,Man,Phone,5,5,5,4,Speed,ea nisi do do elit eiusmod ea ex sed et consectetur ipsum consectetur labore
fb802179-6b4f-49b1-b96f-986c73b70782,2025-06-22 21:28:42,Cincinnati,58,Non-binary,Web,9,3,3,6,Security,enim elit tempor aliqua consequat do ipsum ad ad tempor labore dolor aliquip dolor
d2e838d9-e89c-4b8b-b88d-be27a3e56d54,2025-09-05 04:21:31,Cincinnati,75,Woman,In-person,6,1,4,5,UI,ipsum elit tempor ea lorem ut ut minim incididunt minim minim aliquip ut sit
17ee6c15-917b-4260-bc56-1bd4083838d9,2025-07-01 09:19:44,Cincinnati,43,Woman,Web,4,4,3,4,Integrations;Price;Support,amet ex do nostrud elit ut sed elit ullamco ut et sit adipiscing labore
ebd65675-82d0-47ee-9236-2b691e4cafd3,2025-06-12 10:02:47,Louisville,71,Woman,Mobile App,9,4,2,2,Speed;Integrations,amet lorem ut lorem et exercitation tempor tempor elit quis ut sit et ad
06ebae24-89ab-4487-9264-493e7d1245d7,2025-06-21 23:45:41,Cincinnati,19,Man,Web,9,2,5,3,Quality;UI,ullamco ut ea ipsum magna commodo nisi enim et commodo ut consectetur commodo labore
fef58bd8-70e6-492c-9e9b-d33ba6fa6b3c,2025-07-28 22:12:14,Cincinnati,81,Man,Mobile App,9,4,3,2,Speed;Quality,dolor lorem ipsum incididunt ut adipiscing labore sed dolor nisi consectetur amet minim lorem
103119fa-2948-4e6b-b7bf-f5ec36274013,2025-07-26 22:00:37,Cincinnati,67,Man,Phone,5,3,2,5,Price,tempor ut quis enim minim ut ut enim commodo lorem do exercitation ut dolor
97af362d-0957-40da-823e-2e575a44fecd,2025-09-09 15:22:47,Louisville,83,Man,Mobile App,0,2,2,5,Integrations;Quality;Price,sit consectetur laboris do veniam incididunt sit commodo laboris dolore aliqua veniam elit ut
d23c589e-ad01-4034-99b7-17e288a994bb,2025-06-26 00:38:52,Columbus,83,Woman,Mobile App,9,4,3,2,Speed;UI,exercitation veniam et aliqua et consectetur adipiscing ex adipiscing exercitation consequat consectetur et ex
27bf4a5c-ce9d-4dd2-9b83-7db9f56446d2,2025-09-12 07:26:52,Dayton,61,Man,Web,8,2,3,6,Security;Support,ex et nisi consequat enim elit adipiscing lorem enim ipsum consectetur adipiscing ut consequat
d7e64895-a109-4dcd-836b-53543e629380,2025-06-20 22:51:18,Columbus,39,Non-binary,In-person,9,1,5,4,UI;Support,consequat sed nostrud dolore ullamco ullamco nostrud do tempor enim do consequat nostrud sit
8f7629a9-be43-4e62-b425-b8fa935f1397,2025-06-05 07:55:05,Cincinnati,34,Man,Mobile App,9,4,4,5,Support;Speed,aliqua ex ut ipsum aliqua dolore ut consectetur aliqua commodo nisi ut ullamco nostrud
9e2db269-908d-405f-b18b-8bd7c8d9d4d7,2025-08-11 05:56:25,Cincinnati,47,Woman,Phone,7,3,3,5,Integrations;UI,eiusmod quis ad do ea elit commodo nostrud aliquip commodo aliquip tempor nostrud labore
7e49a5a4-7ca9-47d5-9ece-9397d102d9fd,2025-06-21 15:49:47,Cincinnati,57,Non-binary,Mobile App,2,4,3,4,Integrations,tempor tempor exercitation quis dolore aliquip ipsum ut et ea tempor nostrud aliquip consequat
1c2b2cb4-088b-4eda-b2f3-7f50cfbfae3b,2025-07-18 07:38:17,Louisville,64,Man,Mobile App,8,4,3,2,Quality;Support,dolore magna sit nostrud quis nostrud ad ut dolor et elit aliqua incididunt et
68783b61-f2fa-41f9-a54c-a1f49e5234af,2025-06-21 18:15:28,Cincinnati,83,Man,Web,8,5,4,5,Integrations;UI;Price,ex elit sed ullamco adipiscing quis aliqua aliquip minim dolor ullamco ad ut dolore
0117354d-62d8-4f72-98ae-0bf449c451b5,2025-06-09 06:30:09,Louisville,53,Woman,Mobile App,4,3,4,3,Security,aliqua minim enim amet dolor labore enim sit incididunt ut tempor sit ea quis
1050a2f9-aef3-41ed-9065-3e9faf6700c7,2025-08-03 14:54:18,Cincinnati,32,Man,In-person,5,2,4,7,Quality;Support;Price,tempor ut aliqua amet dolor ipsum sit ut elit magna tempor amet adipiscing do
bacd2050-1850-4780-9800-0c6eed6fd39d,2025-06-03 13:38:10,Columbus,18,Woman,Web,9,3,5,5,Support;Quality;Security,sed sed dolor lorem eiusmod tempor minim nostrud laboris labore ea do laboris sit
d488eeeb-bbf7-4ddd-ade0-025a0166da5c,2025-07-21 16:05:11,Cincinnati,83,Woman,Mobile App,7,5,4,5,Speed,sit dolore incididunt exercitation tempor lorem sit nostrud ex tempor amet et adipiscing elit
67abbe15-eaff-4d96-b77c-e18f078807bf,2025-07-18 23:30:20,Cincinnati,25,Man,Web,5,3,1,7,Security,tempor adipiscing tempor nisi quis lorem elit ex minim ut adipiscing elit aliqua laboris
06e93bea-bbb8-4261-a187-9d37ac251106,2025-07-25 14:00:19,Cincinnati,21,Man,Web,9,3,4,4,Support;Price;Integrations,dolore ipsum dolor elit labore veniam ut et minim aliqua lorem lorem elit lorem
57099c2f-940e-4421-b240-90e44b670d48,2025-08-15 15:06:33,Columbus,54,Man,Mobile App,9,3,5,4,Speed;UI,sed ea elit magna ad eiusmod aliqua ad ea quis laboris ut nostrud incididunt
c349092e-7946-4d7c-889e-e2cc52ce2312,2025-08-23 08:43:47,Dayton,32,Man,Mobile App,10,4,5,4,Security,dolor enim ea commodo nisi do consequat commodo ut et ut et elit et
069c74d3-769a-487f-9a46-a59511d5e477,2025-08-09 09:45:29,Cincinnati,28,Man,Web,8,2,5,3,Security;Quality;UI,tempor dolore ipsum ut enim labore commodo ipsum adipiscing incididunt dolor amet laboris nostrud
3fb85fc4-a1b0-47ac-a958-a28bc035a919,2025-07-21 02:13:51,Louisville,62,Man,Web,5,3,4,5,UI,do nostrud nisi ad ut ex aliqua exercitation amet nisi dolore incididunt nostrud dolore
74e5c650-f313-451c-9648-d3659f5b67c9,2025-06-11 12:52:52,Dayton,66,Man,Web,10,1,4,5,Speed;Quality,ex exercitation ea ut lorem et commodo consequat consectetur ea minim commodo minim sit
a6f24f05-42ea-43e1-816c-3df850176786,2025-07-05 23:47:22,Louisville,32,Man,Phone,6,3,5,7,Support,exercitation nostrud aliquip ut eiusmod nostrud dolor nostrud ut ut adipiscing aliquip veniam minim
f89de42c-5312-4e66-9f90-9b3e76551f06,2025-08-05 08:05:13,Cleveland,35,Man,Web,4,3,3,5,Price,elit sed eiusmod enim laboris laboris veniam magna minim aliquip ut ex ipsum ut
85559989-db86-4ac7-82ec-a66b6d7086ed,2025-07-01 20:36:16,Dayton,83,Woman,Web,7,1,2,4,Speed;Quality,et incididunt dolore ut consequat labore do aliqua labore nostrud do eiusmod elit veniam
2d828d7b-75c3-42ec-aa0e-2bd23b031bc1,2025-08-28 05:14:07,Cincinnati,60,Man,Web,3,3,3,3,Quality;Integrations,nostrud quis ut dolore laboris eiusmod do ad tempor dolor amet aliquip lorem et
ecf49a5e-a427-480a-af14-709e5cdd5cce,2025-09-04 13:38:19,Cincinnati,41,Woman,Web,8,3,2,3,Security;Support,minim do sed et consequat eiusmod ad eiusmod elit nostrud aliquip lorem ut eiusmod
48f3575d-93c5-41e5-9cbe-5eecd5ef1af2,2025-06-19 21:09:46,Columbus,51,Man,Web,2,3,1,3,Price,minim consequat enim ipsum adipiscing nisi eiusmod ullamco adipiscing amet nisi aliquip dolore laboris
a10ce207-6b83-4753-8f51-3b237c87a869,2025-07-04 12:57:19,Columbus,34,Man,In-person,9,1,5,5,UI;Integrations,incididunt laboris magna magna minim ut veniam dolor aliqua aliqua nisi aliqua exercitation laboris
116055e5-9e7f-41b7-9e27-04924405065b,2025-06-17 09:33:12,Cincinnati,73,Man,In-person,9,3,4,5,UI;Price,exercitation labore eiusmod amet ut consectetur consectetur sit ut labore ea ut magna do
27f0c449-b7e2-419a-a540-2d5136a7786c,2025-08-19 18:10:52,Cincinnati,78,Man,Mobile App,4,4,1,2,Speed,sit ut dolore consectetur consequat ut commodo tempor do sit consequat eiusmod consectetur dolore
72395070-1309-45f1-894f-68ae6c5d0e6d,2025-08-14 22:13:51,Cincinnati,31,Prefer not to say,In-person,7,5,3,4,Quality;UI;Support,nostrud tempor ullamco ad ex sed magna elit incididunt et consectetur ea consequat sit
83cf0f46-e7b0-4be8-bb7e-b933d7dd3e17,2025-07-31 16:21:34,Cincinnati,23,Man,Phone,6,5,3,4,Integrations;Speed;Security,adipiscing quis consequat nisi commodo sit sit adipiscing sed amet elit commodo amet ad
b3fa7e4f-7b77-4388-bb40-f3bc8a4e0e32,2025-06-26 15:44:52,Cincinnati,66,Man,In-person,9,3,5,4,Price;Quality,sed consequat ut consectetur amet consequat exercitation labore ullamco consequat do nostrud commodo quis
ff071e9f-351b-499f-89a4-af6ba31982d0,2025-06-09 01:29:54,Cincinnati,84,Woman,Mobile App,8,1,2,5,Speed;Integrations,veniam amet eiusmod minim aliqua nisi minim lorem do elit minim consequat consectetur ut
85822945-2b2f-411b-8914-fb0f1bb133dc,2025-07-03 13:01:42,Columbus,85,Woman,Web,7,3,2,1,UI;Quality;Speed,minim consequat ut eiusmod tempor amet do commodo dolor commodo nostrud labore laboris adipiscing
7416957b-5402-415b-be68-8666b1f8318a,2025-07-23 23:15:19,Columbus,18,Man,Web,7,3,4,2,Quality;Price;Support,exercitation dolor consectetur aliqua tempor sed exercitation enim quis elit quis nostrud sit laboris
5b4e3bb3-1273-4a62-a222-c89cda068b5c,2025-07-23 00:14:24,Cincinnati,18,Woman,Mobile App,10,3,2,3,Quality;Integrations;UI,ut dolor quis nisi eiusmod amet do ad consequat enim aliqua aliquip commodo aliqua
06f1e436-f3d7-4daf-85cb-ebdf3b70e856,2025-07-12 06:46:16,Cincinnati,19,Woman,Phone,8,5,4,3,Security,consectetur amet sed ut exercitation commodo ut lorem ut ut aliquip ullamco ullamco ad
d1e0f60e-8eb8-46fd-aba9-c57835e89922,2025-06-27 18:50:22,Cincinnati,85,Woman,Web,6,4,2,6,Quality;Support,nostrud ullamco do eiusmod ex ullamco amet do nisi consequat ut elit ea ex
86b2aa73-b0b5-446c-a0db-4b9e60863374,2025-06-17 06:36:38,Cincinnati,50,Man,Mobile App,7,4,4,5,Price;Support,enim ipsum dolore ut sed sit enim adipiscing consectetur ea elit dolor et ea
457c88f2-d1c5-4315-8fc6-d6553e02092b,2025-08-26 12:24:01,Columbus,67,Man,Mobile App,8,4,5,6,Quality;Security;Price,sit aliqua sit enim et exercitation nostrud labore aliqua eiusmod do ut enim laboris
63986128-8e4a-4115-9655-217511c4a6b1,2025-06-01 14:19:20,Columbus,61,Woman,Mobile App,10,4,4,4,Integrations,enim nisi consectetur aliqua sed exercitation veniam dolor ut laboris labore laboris sit tempor
002d98a8-7ac2-4747-8317-569c76212d00,2025-08-17 09:56:35,Dayton,29,Woman,Web,10,1,3,2,Price;Support;Quality,nisi eiusmod consequat ullamco sed commodo tempor do veniam veniam sit ullamco quis aliqua
d3625bef-4ee3-458c-9849-4f9729fdf67c,2025-07-18 10:21:16,Cincinnati,61,Prefer not to say,Mobile App,6,1,3,6,Support;Price,enim ullamco ipsum minim exercitation sit ex nisi dolor minim ut adipiscing consectetur sit
db850152-e1af-43c8-ac70-33d315d090af,2025-09-08 02:42:34,Cincinnati,71,Woman,Web,10,3,4,3,UI,dolore ipsum ad minim adipiscing ipsum exercitation exercitation ex ut aliquip et ex quis
d39b1a26-89b3-4664-b59d-09ec661e2870,2025-07-21 07:01:46,Columbus,31,Woman,Mobile App,0,4,2,6,Price,ut consectetur consectetur laboris consequat dolore elit ut et elit dolore consequat ea elit
37834930-53bf-4450-a2e3-1f88de6e2a5c,2025-06-15 06:49:05,Cincinnati,52,Woman,Web,7,1,4,4,Price;UI,ex ut amet ex aliqua eiusmod aliqua amet consectetur aliqua dolor aliqua ut exercitation
ee5c7fe3-b716-49fd-9645-7a825992e93c,2025-06-07 06:23:05,Cincinnati,68,Man,Web,5,4,3,2,Support,dolore ut ut dolore consectetur nisi aliquip enim veniam ipsum labore sit tempor amet
75c3da69-7da9-49fd-9154-512e7d0fe0eb,2025-07-21 06:28:45,Dayton,36,Woman,In-person,4,1,2,5,Speed;Price,laboris laboris consectetur nostrud ex enim nostrud consectetur ut ipsum dolor ipsum elit eiusmod
2b14c1df-77c1-42fb-8963-54b6a95977e9,2025-06-11 21:51:11,Cincinnati,45,Woman,Web,6,4,4,6,Security,ea ut eiusmod ad et consectetur exercitation do quis sed ut exercitation aliquip sit
dfdfd9a4-418b-44f5-a9f8-f8c03016ad5d,2025-06-06 22:13:41,Cincinnati,39,Woman,Web,4,3,2,5,Speed;UI,ea elit minim consequat sed ad et tempor dolor aliqua veniam minim aliquip ad
10ebbd64-a2eb-4f1b-8287-3094a3870895,2025-08-14 00:49:17,Columbus,63,Man,Mobile App,3,4,1,2,Support;Speed;Integrations,enim et ut ut veniam tempor laboris nisi minim ex tempor elit minim ex
13165001-06c0-42ea-a89f-e77cb91eeb9e,2025-06-13 04:12:19,Cleveland,74,Woman,Web,8,1,4,5,Security;Integrations;Support,lorem ipsum adipiscing nostrud quis ex ea aliquip laboris magna dolore veniam tempor sed
74b1e8f3-792d-4659-a9a8-ac22a4b8077c,2025-06-12 08:01:49,Columbus,41,Man,Web,7,3,3,4,Support,ad nisi lorem consequat consequat adipiscing laboris et aliqua ea eiusmod sed elit commodo
a6fc90ea-6954-4b78-a281-d1a3d1cf94de,2025-07-18 18:05:32,Cincinnati,84,Woman,Web,8,4,5,6,Price,do aliquip amet nostrud magna ea adipiscing do amet nostrud sed sit consectetur lorem
67cd9952-c55f-4746-a9c9-07a8a363104e,2025-08-16 23:56:55,Cincinnati,44,Woman,Web,8,1,3,5,Support;Quality,ut lorem ut ut ea sit ullamco nisi eiusmod amet tempor commodo labore ex
3d984df1-0793-4fec-9218-b75f4de19b78,2025-06-15 08:03:37,Cincinnati,23,Man,Web,3,5,5,5,Speed,incididunt sit ut et ex do amet veniam ut tempor aliqua elit consequat incididunt
af7297c3-71a5-4a3f-9535-0fe7612cb19c,2025-08-01 09:13:43,Dayton,57,Man,Mobile App,8,4,1,4,Security;Quality,quis magna dolore eiusmod aliquip sed commodo tempor quis dolore incididunt consectetur exercitation ut
dffa7447-cfb3-4fdf-930a-2e57ff759005,2025-07-16 06:36:55,Columbus,57,Woman,Web,2,4,3,4,Price;Integrations;Security,quis veniam ea enim nisi dolore ut eiusmod laboris dolore ad ut aliqua sit
e9e7a189-625e-4d55-91ae-e6863e3ebabc,2025-07-01 08:37:20,Cincinnati,49,Man,Web,3,2,5,2,Price;UI;Security,sed veniam ex et dolore aliquip ad aliqua do nisi ut adipiscing minim nostrud
097c88a9-88b2-47a2-b001-4378b1fa583f,2025-09-01 16:31:43,Dayton,31,Woman,Mobile App,5,4,4,2,Support,lorem et commodo eiusmod ea consectetur commodo et dolor ad elit ut consectetur ea
6a2bfa8a-6fb8-40df-b808-e942aaad2cd3,2025-06-25 09:18:13,Cleveland,77,Man,Phone,8,4,3,1,Price;Security,incididunt exercitation exercitation et et dolore incididunt tempor sit lorem sed tempor veniam quis
4a13d10d-1c06-4f51-8f07-4fed085221f3,2025-06-25 22:01:04,Cincinnati,23,Man,In-person,8,2,3,5,Support;Quality,ad aliqua quis elit labore laboris dolor do nisi ut commodo aliqua ex ex
2bf4a93d-11f5-41a5-a52b-194d541b113f,2025-07-23 02:47:59,Columbus,20,Man,Phone,7,3,4,4,Quality,aliqua do ut labore veniam commodo consequat magna aliquip elit exercitation ex et exercitation
14574758-86f3-4b1a-a7b2-b98b04fe3cd7,2025-08-31 04:33:47,Columbus,21,Man,Mobile App,7,4,1,3,Price;Speed,eiusmod lorem laboris labore tempor adipiscing sed laboris ut aliquip magna enim consequat quis
82a37b0a-537c-47b4-8414-40237a83dc32,2025-08-06 14:29:59,Columbus,41,Man,Web,5,2,3,3,UI;Integrations,sed consequat ad minim lorem aliquip ex sed sit commodo aliquip ullamco exercitation sit
819104b9-3b6f-40d4-b53b-2cd00245300c,2025-08-15 20:49:58,Dayton,83,Man,Phone,10,3,3,6,Security;Quality,consequat veniam exercitation nisi consequat consequat amet adipiscing sed ut commodo adipiscing sed ex
66468453-08c0-4e68-b0d0-868b15024ef5,2025-07-19 21:01:48,Cincinnati,75,Man,Web,6,3,3,6,Support;Price,tempor ea ipsum commodo ad nostrud ea do sit ipsum dolor consectetur dolore quis
fc6e55d0-6c77-4a0a-a0eb-b5d998a216d6,2025-07-11 08:48:03,Cincinnati,78,Woman,Web,9,2,2,4,Integrations;Support,tempor consectetur veniam incididunt et ut ea ad et tempor exercitation labore ad consectetur
dea082ef-91c3-4cf9-955f-3f0d219948d5,2025-06-12 20:02:54,Columbus,36,Woman,Web,6,5,2,3,Speed;Quality;Integrations,sed ea tempor enim incididunt ut ad laboris nostrud laboris aliqua ut nostrud ut
2609a21d-62c7-46b9-80e3-812229297dbb,2025-07-13 04:34:07,Cincinnati,58,Woman,Phone,7,3,4,4,Speed,nisi exercitation ipsum aliquip laboris quis tempor elit ut enim consequat consequat magna adipiscing
7f9ff389-5daf-4d3d-bfff-8cad7088c126,2025-06-30 14:57:25,Cincinnati,71,Woman,In-person,8,3,2,2,Security,ut ad enim nostrud sed labore elit ut magna ea enim exercitation laboris nisi
3e90ae24-cfa1-4aae-a0e1-e3678d06de75,2025-08-10 12:33:45,Cleveland,70,Woman,Mobile App,8,5,3,4,Speed;Integrations,consequat et ut consectetur aliquip do veniam laboris sed ipsum nisi dolore minim ad
7f611c66-0b49-4dda-bb77-a2c476540725,2025-06-12 23:06:37,Cincinnati,57,Man,Phone,3,2,1,5,Quality;Price,ut ut nisi sit labore minim ullamco dolor dolor commodo aliqua eiusmod do aliqua
51161ee7-6eed-474c-97ce-196b2f78e9b2,2025-07-11 23:50:36,Cincinnati,74,Man,Web,6,3,3,1,UI;Speed;Support,magna aliquip magna minim nisi ea quis ut aliquip ut ullamco ex tempor tempor
c04a960b-37f6-4d4b-ae76-d0fc741167ad,2025-09-11 14:21:03,Cincinnati,57,Woman,Web,6,4,3,5,UI;Support,lorem veniam aliqua nostrud commodo elit ullamco quis aliquip ut aliquip sed nostrud et
617e5f64-336c-455a-a9da-dd77f297e569,2025-06-30 23:20:35,Louisville,32,Man,Web,3,3,4,6,Security;Speed,dolore veniam ut ad ea exercitation exercitation ut magna aliquip veniam ut do labore
3f42cb67-9555-4466-887f-df42eb16cd37,2025-08-22 08:31:46,Louisville,54,Woman,Mobile App,5,2,2,6,Speed;UI,veniam aliquip aliquip ad laboris ut ex ut et sit incididunt quis ut consequat
ed445532-0c4c-4823-9692-9c403421f992,2025-07-30 22:18:24,Dayton,53,Prefer not to say,Web,5,3,4,6,Speed,dolore ea nostrud ipsum ea aliquip consequat quis ut laboris do adipiscing quis enim
fd108d6d-4dc9-4c73-91f5-a196ba7a6758,2025-06-01 08:52:36,Cincinnati,24,Man,Phone,6,4,3,1,Speed;Support,enim quis ut labore ut aliqua laboris dolor ipsum consectetur labore labore quis ea
2e618897-9c84-401d-94b5-589442da8adb,2025-06-06 07:02:20,Dayton,74,Woman,Web,7,1,1,6,Quality,quis ea ex eiusmod incididunt consectetur laboris ut incididunt ad aliqua ut consectetur consequat
bb478081-49b9-4b32-993e-a70583792d66,2025-09-04 04:45:54,Dayton,47,Man,Web,6,3,3,4,UI;Integrations,magna dolore elit ex sed incididunt et incididunt ex ullamco dolore ut nostrud lorem
854e0834-ed54-4d87-a5fa-bb8fa334b323,2025-07-23 14:52:34,Dayton,56,Woman,Mobile App,5,5,3,1,Security,sit nisi incididunt labore ut amet ad nisi ut do commodo ullamco dolore incididunt
e6c21715-2dce-4f53-adfc-156e11feb5da,2025-08-06 04:42:22,Cleveland,66,Man,Mobile App,8,1,3,5,Quality,elit elit do ex aliqua ex amet nisi adipiscing ullamco eiusmod ipsum consequat consequat
db174ef4-7cf5-4d84-9d70-2650e83e9a44,2025-09-12 08:48:02,Cleveland,51,Woman,Web,6,2,5,3,Speed;UI,commodo do nostrud ipsum nisi dolore ipsum enim ut enim quis ut quis do
8d692337-8a1d-4189-9fcf-7e147e672364,2025-08-08 12:28:25,Cincinnati,81,Woman,Web,5,5,5,7,Price,dolor nisi adipiscing ut dolor eiusmod amet laboris incididunt dolor labore ea tempor ipsum
6ee540e5-1869-4e40-9707-030aab1ba8fb,2025-07-08 11:59:12,Cincinnati,69,Woman,Web,7,3,3,6,Security;Support,sed tempor ut ipsum lorem eiusmod elit quis ad amet labore dolore ullamco ex
f1f5b37d-e82d-4768-98be-0efc81224e26,2025-07-21 20:40:57,Cleveland,80,Woman,Phone,6,5,4,3,Integrations;UI;Support,laboris elit quis quis sed amet aliqua ex ut aliqua dolor ipsum ea do
163333dd-d22b-4a33-82bb-9a34c3dbee0f,2025-07-12 13:42:18,Columbus,46,Man,Web,9,3,3,5,Security;UI;Support,ullamco veniam commodo eiusmod ut ullamco nostrud exercitation nostrud tempor aliquip veniam nostrud aliqua
a4c13e54-005c-4442-a157-505c69c24014,2025-07-19 05:30:55,Columbus,50,Man,Mobile App,10,4,4,3,Quality,ullamco ut dolor labore incididunt dolore tempor nisi tempor magna et exercitation ut labore
887df22d-1f7b-4bdb-b134-9f185d3c977f,2025-06-16 16:08:46,Cincinnati,66,Man,In-person,8,4,3,6,Integrations;Speed;Price,aliquip ullamco et consequat incididunt ut ut ut ex veniam labore laboris veniam enim
391a1dec-8dc7-4731-b1d5-26fe9b4636a5,2025-08-01 23:35:18,Cincinnati,32,Man,Web,4,5,4,4,Speed;Price;Support,quis magna et veniam sit ea ea commodo sed ut exercitation incididunt amet sit
3bdc7403-ca60-4c8e-81a3-dbe9c4b03f3d,2025-07-26 21:28:10,Cincinnati,53,Woman,Mobile App,10,5,5,5,Integrations;Speed,adipiscing exercitation lorem nostrud consequat lorem ut ut amet dolor consectetur ut eiusmod consectetur
dc386fa6-d936-4bd9-9e52-6e3c09d3fbf1,2025-07-28 23:48:50,Louisville,43,Man,Phone,5,1,4,7,UI,ipsum quis ut ut sit ipsum enim nisi adipiscing ipsum labore exercitation ex veniam
e3a32918-d90e-47fb-98d5-4ce11821ed27,2025-07-31 00:22:00,Cincinnati,74,Woman,Mobile App,1,4,3,6,Integrations;Price;Quality,et sit ad do magna ut nisi nostrud sit lorem ipsum lorem amet ad
574e0dc1-cf09-47b7-95c9-868c408936e0,2025-08-09 22:59:10,Cincinnati,26,Woman,Mobile App,5,2,3,3,Price;Security;Speed,dolore dolor ea elit et aliquip lorem dolor consequat nisi ex enim ullamco ea
74db5500-ff6b-4784-ab60-4c4b67930268,2025-08-24 21:57:18,Dayton,49,Man,In-person,10,2,5,2,Support;Integrations,sed nisi ut consectetur amet quis nostrud amet minim incididunt consequat do consectetur lorem
b81c9492-34c2-404a-8589-60c07211376f,2025-06-14 10:35:44,Columbus,35,Non-binary,Mobile App,9,3,4,3,Integrations;Quality;Speed,dolor quis adipiscing incididunt dolore aliquip ut quis exercitation eiusmod laboris nisi labore minim
de8d7348-3beb-4af2-a034-b3dab5ac2e5d,2025-06-22 20:08:27,Cincinnati,75,Woman,Mobile App,3,5,5,7,Speed;Quality;Price,aliquip quis adipiscing do nisi quis veniam sit veniam dolore nisi ut incididunt consectetur
c5d033a3-4aed-4163-aaca-0e1197eb9eda,2025-08-05 23:52:19,Cincinnati,57,Man,Phone,10,3,3,5,Integrations;Price;Quality,et labore magna nisi incididunt enim magna sed sit exercitation tempor magna ullamco ut
86a3e3c9-6999-4c48-86f1-29fa7361983e,2025-08-28 19:53:45,Columbus,28,Woman,Mobile App,7,3,3,3,Support;Security;Speed,tempor consectetur minim quis sed laboris elit quis quis tempor labore ut sed eiusmod
7c012031-c2d8-45bd-a3de-cc6196419f9a,2025-06-05 14:28:11,Cleveland,46,Man,Web,2,1,3,5,Security;Support;UI,commodo consectetur consectetur nostrud incididunt eiusmod do minim tempor sed ullamco incididunt veniam ut
23e31d2c-bf71-41cd-bad7-7bb5736091e4,2025-08-21 18:17:18,Cleveland,50,Man,Web,7,3,5,4,Integrations,dolor tempor incididunt nisi labore ex exercitation aliqua et veniam lorem elit nisi ullamco
ac4d4c99-461f-48ef-b932-b514be95323c,2025-07-29 16:33:51,Cincinnati,40,Man,Web,9,1,4,3,Security,amet nostrud tempor consequat consectetur enim ad commodo minim et ut veniam ad elit
627dbd73-aed0-45d0-9f5d-a10cf27eb870,2025-07-18 07:28:37,Cincinnati,40,Woman,Phone,8,4,5,4,Quality;Price,exercitation sit ut eiusmod sit laboris ipsum incididunt adipiscing do sed dolore adipiscing laboris
006ac055-8977-46f7-a991-8464df27b3d8,2025-07-25 17:09:12,Cincinnati,33,Man,Mobile App,7,1,2,5,Speed;Support;Security,minim enim eiusmod do incididunt dolor ut magna quis sit commodo adipiscing do ad
a6480397-2521-46e6-ac9e-434e090b15aa,2025-08-28 01:44:03,Cleveland,28,Woman,Mobile App,5,4,3,3,Quality,dolor lorem ullamco adipiscing lorem ut consectetur consequat magna laboris aliqua exercitation aliqua eiusmod
67474bd8-3b23-4d83-8c33-f312cf8f9c7a,2025-07-06 11:14:40,Cincinnati,59,Man,Web,10,3,3,3,Security,adipiscing minim nostrud aliqua sed ut nisi lorem ex ipsum ut dolore tempor laboris
aa2427cd-51a6-4bd4-bdea-cff4bcb0b89b,2025-07-14 17:05:47,Columbus,60,Non-binary,Mobile App,7,2,3,7,Security;Speed,adipiscing aliqua sit veniam nisi incididunt eiusmod incididunt veniam elit consequat nisi consequat dolore
fef21fab-1747-40a2-99f1-5577c00f4ddb,2025-06-04 03:47:05,Cincinnati,68,Woman,Phone,8,5,4,7,Security;UI;Quality,elit consequat ut ad lorem dolore ea lorem aliquip ut minim quis veniam tempor
44f2d681-e8aa-40c7-9056-f8d897b4e9a3,2025-08-04 22:08:02,Cincinnati,21,Woman,Mobile App,8,4,5,3,UI;Speed;Price,dolore labore quis adipiscing nostrud do commodo ullamco dolore nostrud veniam ipsum do enim
1e0dc849-02bd-4501-8549-642bb4951430,2025-07-17 15:37:59,Cincinnati,85,Man,Web,6,5,3,1,Quality;Support;Security,ut adipiscing laboris ut exercitation aliquip tempor consectetur enim commodo et amet do tempor
36430e51-f243-46c0-83a8-9a240e163fe1,2025-08-17 17:50:36,Cleveland,21,Woman,Web,2,2,3,3,Integrations,dolore et labore tempor ad ipsum aliqua ut et eiusmod amet nostrud adipiscing incididunt
76b29b04-cb47-4877-9886-3a489e8e8ecd,2025-06-28 14:10:30,Cleveland,54,Man,Mobile App,8,3,3,4,Speed;Support,ad consequat dolore nostrud sed laboris do magna dolor consequat sit magna eiusmod amet
ff09251c-1e75-4d48-9762-59120ad6eb1b,2025-08-19 15:27:54,Cincinnati,30,Woman,Mobile App,6,2,3,3,Speed;UI,dolor incididunt nostrud adipiscing minim labore ad tempor ut eiusmod nostrud consectetur ipsum aliqua
